TEMP,SALT,d5,d10,d30,d50,d100,d150,d200,d300,d500,d700,d900,d1000,d1200
26.633,34.95,26.631,26.629,26.538,24.82,18.728,15.563,13.624,11.408,8.794,7.303,6.222,5.741,4.941
26.46,35.063,26.459,26.458,26.42,25.53,19.593,15.53,13.858,11.458,8.775,7.257,6.144,5.696,4.93
26.693,35.131,26.69,26.687,26.665,26.291,20.182,15.493,13.995,11.47,8.767,7.246,6.161,5.714,5.052
27.175,35.011,27.159,27.147,27.03,26.155,19.886,15.46,14.013,11.469,8.777,7.278,6.202,5.736,4.949
27.953,34.907,27.921,27.893,27.442,25.606,19.301,15.439,13.869,11.336,8.766,7.32,6.23,5.769,4.971
28.901,34.637,28.838,28.77,27.427,24.344,18.72,15.429,13.726,11.38,8.86,7.367,6.281,5.813,5
28.889,34.47,28.834,28.773,27.726,25.258,19.13,15.416,13.8,11.454,8.898,7.399,6.292,5.817,4.993
29.374,34.387,29.286,29.18,27.881,25.181,19.139,15.374,13.68,11.401,8.843,7.334,6.237,5.75,4.921
29.288,34.371,29.243,29.2,27.762,24.619,18.602,15.32,13.502,11.336,8.766,7.25,6.162,5.687,4.906
28.604,34.513,28.589,28.57,27.817,24.546,18.249,15.294,13.325,11.23,8.675,7.214,6.143,5.664,4.891
27.522,34.719,27.516,27.511,27.125,24.964,18.447,15.305,13.484,11.232,8.678,7.233,6.153,5.692,4.923
26.689,34.936,26.686,26.684,26.61,25.688,18.85,15.343,13.646,11.389,8.745,7.275,6.201,5.725,4.934
26.489,35.053,26.486,26.485,26.453,26.091,19.64,15.397,13.856,11.434,8.735,7.236,6.135,5.691,4.927
26.722,35.114,26.718,26.715,26.696,26.323,20.106,15.464,13.948,11.44,8.738,7.232,6.155,5.708,5.03
27.209,34.991,27.193,27.18,27.057,26.182,19.827,15.543,13.991,11.446,8.764,7.281,6.205,5.742,4.958
27.97,34.886,27.937,27.908,27.472,25.632,19.248,15.622,13.833,11.326,8.768,7.339,6.245,5.786,4.984
28.918,34.6,28.855,28.788,27.484,24.521,18.86,15.731,13.748,11.373,8.851,7.371,6.285,5.812,5.004
28.904,34.431,28.85,28.79,27.784,25.376,19.223,15.776,13.782,11.423,8.869,7.379,6.278,5.803,4.988
29.379,34.347,29.294,29.191,27.912,25.266,19.224,15.832,13.632,11.35,8.792,7.307,6.218,5.739,4.919
29.281,34.346,29.233,29.19,27.782,24.681,18.641,15.888,13.472,11.274,8.709,7.225,6.142,5.672,4.903
28.595,34.49,28.58,28.564,27.899,24.644,18.298,15.95,13.291,11.186,8.634,7.195,6.132,5.656,4.893
27.558,34.694,27.552,27.548,27.2,25.081,18.53,16.005,13.485,11.208,8.643,7.216,6.149,5.693,4.926
26.738,34.923,26.735,26.732,26.669,25.803,18.96,16.038,13.676,11.376,8.704,7.248,6.182,5.713,4.926
26.511,35.043,26.508,26.507,26.476,26.159,19.653,16.061,13.853,11.416,8.708,7.221,6.132,5.692,4.926
26.744,35.092,26.74,26.736,26.714,26.326,20.004,14.951,13.91,11.424,8.725,7.226,6.152,5.705,5.008
27.244,34.972,27.226,27.213,27.077,26.174,19.711,14.97,13.965,11.437,8.769,7.294,6.212,5.749,4.964
27.987,34.864,27.953,27.921,27.491,25.627,19.217,15.008,13.818,11.338,8.79,7.366,6.267,5.807,4.996
28.932,34.558,28.869,28.801,27.556,24.735,19.039,15.147,13.776,11.386,8.857,7.379,6.29,5.81,5.006
28.918,34.39,28.865,28.806,27.858,25.524,19.356,15.228,13.781,11.408,8.843,7.355,6.257,5.784,4.979
29.379,34.308,29.298,29.201,27.949,25.354,19.289,15.298,13.587,11.303,8.744,7.276,6.191,5.721,4.915
29.274,34.327,29.225,29.179,27.806,24.733,18.678,15.36,13.443,11.214,8.654,7.195,6.119,5.655,4.898
28.597,34.47,28.582,28.569,27.961,24.722,18.359,15.414,13.275,11.15,8.598,7.174,6.116,5.645,4.893
27.587,34.67,27.581,27.576,27.263,25.169,18.603,15.458,13.495,11.193,8.62,7.205,6.147,5.694,4.927
26.778,34.91,26.774,26.77,26.711,25.857,19.054,15.489,13.709,11.369,8.674,7.225,6.165,5.704,4.918
26.526,35.032,26.523,26.52,26.488,26.195,19.644,15.515,13.858,11.405,8.692,7.211,6.133,5.694,4.923
26.767,35.067,26.761,26.756,26.727,26.311,19.905,15.535,13.891,11.417,8.724,7.228,6.152,5.703,4.984
27.28,34.951,27.261,27.245,27.095,26.13,19.573,15.552,13.937,11.438,8.788,7.312,6.222,5.759,4.967
28.007,34.839,27.971,27.938,27.507,25.605,19.206,15.556,13.82,11.364,8.823,7.394,6.289,5.825,5.006
28.945,34.509,28.88,28.811,27.632,24.965,19.241,15.558,13.799,11.413,8.872,7.388,6.295,5.808,5.003
28.929,34.346,28.876,28.819,27.933,25.665,19.501,15.572,13.782,11.4,8.821,7.328,6.231,5.76,4.966
29.375,34.273,29.297,29.206,27.966,25.422,19.315,15.6,13.547,11.263,8.698,7.238,6.157,5.696,4.904
29.268,34.308,29.217,29.168,27.827,24.77,18.718,15.63,13.424,11.168,8.609,7.164,6.094,5.637,4.89
28.603,34.452,28.588,28.574,28.001,24.774,18.429,15.652,13.284,11.124,8.57,7.154,6.099,5.632,4.888
27.608,34.651,27.602,27.598,27.312,25.21,18.666,15.664,13.52,11.189,8.609,7.197,6.144,5.693,4.923
26.804,34.895,26.799,26.795,26.735,25.235,19.128,15.662,13.736,11.366,8.655,7.206,6.149,5.694,4.908
26.532,35.013,26.528,26.524,26.487,25.869,19.625,15.64,13.869,11.402,8.687,7.205,6.134,5.692,4.918
26.786,35.037,26.779,26.774,26.733,26.183,19.81,15.614,13.878,11.415,8.732,7.236,6.155,5.7,4.957
27.319,34.93,27.298,27.281,27.116,26.269,19.44,15.583,13.903,11.44,8.814,7.331,6.23,5.766,4.967
28.029,34.812,27.994,27.959,27.528,26.055,19.205,15.552,13.826,11.395,8.86,7.419,6.309,5.839,5.012
28.954,34.453,28.888,28.818,27.711,25.212,19.477,15.472,13.819,11.45,8.889,7.39,6.296,5.802,4.994
28.935,34.302,28.883,28.826,27.999,25.784,19.65,15.435,13.786,11.399,8.802,7.299,6.2,5.731,4.95
29.363,34.243,29.288,29.201,27.956,25.458,19.301,15.412,13.517,11.234,8.66,7.197,6.118,5.666,4.888
29.26,34.288,29.208,29.156,27.843,24.782,18.746,15.388,13.412,11.142,8.583,7.139,6.071,5.621,4.88
28.603,34.436,28.587,28.574,28.014,24.804,18.495,15.347,13.311,11.113,8.554,7.138,6.082,5.619,4.88
27.624,34.64,27.618,27.614,27.35,25.846,18.728,15.316,13.559,11.196,8.606,7.191,6.139,5.689,4.913
26.818,34.881,26.813,26.808,26.742,25.301,19.166,15.315,13.749,11.364,8.643,7.191,6.133,5.682,4.896
26.537,34.991,26.532,26.528,26.483,26.138,19.593,15.341,13.866,11.398,8.688,7.204,6.132,5.685,4.908
26.802,35.006,26.795,26.789,26.732,26.2,19.702,15.39,13.855,11.414,8.749,7.249,6.159,5.695,4.929
27.361,34.907,27.339,27.321,27.142,25.973,19.32,15.456,13.862,11.442,8.84,7.349,6.236,5.771,4.964
28.049,34.784,28.015,27.981,27.555,25.569,19.212,15.524,13.826,11.421,8.895,7.439,6.324,5.849,5.015
28.961,34.394,28.893,28.823,27.791,25.463,19.738,15.646,13.839,11.49,8.905,7.39,6.293,5.794,4.981
28.936,34.26,28.883,28.826,28.057,25.888,19.803,15.677,13.796,11.404,8.783,7.265,6.164,5.697,4.93
29.342,34.217,29.27,29.187,27.927,25.463,19.261,15.703,13.5,11.218,8.632,7.157,6.078,5.633,4.869
29.247,34.269,29.197,29.142,27.859,24.778,18.758,15.728,13.408,11.134,8.573,7.12,6.05,5.605,4.868
28.594,34.422,28.578,28.564,28.005,24.807,18.542,15.757,13.343,11.109,8.546,7.124,6.066,5.607,4.869
27.633,34.635,27.627,27.623,27.376,25.373,18.784,15.794,13.6,11.208,8.608,7.184,6.129,5.678,4.899
26.823,34.866,26.817,26.812,26.736,25.795,19.166,15.839,13.749,11.362,8.637,7.178,6.115,5.668,4.883
26.544,34.967,26.539,26.535,26.482,26.071,19.54,15.882,13.841,11.39,8.696,7.208,6.129,5.674,4.896
26.817,34.975,26.809,26.803,26.728,26.114,19.585,15.925,13.816,11.407,8.77,7.265,6.163,5.689,4.903
27.405,34.883,27.383,27.365,27.176,25.902,19.224,15.944,13.813,11.437,8.863,7.363,6.238,5.77,4.957
28.071,34.756,28.039,28.007,27.592,25.582,19.238,15.058,13.82,11.44,8.925,7.455,6.335,5.857,5.015
28.964,34.336,28.894,28.824,27.863,25.707,20,15.168,13.855,11.529,8.919,7.388,6.288,5.784,4.967
28.934,34.219,28.878,28.819,28.089,25.963,19.944,15.252,13.805,11.409,8.765,7.231,6.126,5.66,4.907
29.314,34.194,29.244,29.164,27.893,25.449,19.221,15.353,13.495,11.215,8.617,7.125,6.041,5.603,4.848
29.226,34.25,29.179,29.123,27.87,24.773,18.768,15.462,13.407,11.14,8.573,7.106,6.03,5.589,4.854
28.58,34.41,28.563,28.548,27.981,24.797,18.579,15.568,13.371,11.109,8.545,7.109,6.049,5.593,4.855
27.636,34.636,27.629,27.624,27.388,25.429,18.827,15.664,13.632,11.22,8.615,7.177,6.116,5.662,4.882
26.821,34.853,26.815,26.81,26.719,25.716,19.123,15.742,13.732,11.356,8.638,7.168,6.098,5.651,4.869
26.554,34.944,26.549,26.545,26.484,25.984,19.456,15.797,13.793,11.38,8.71,7.218,6.128,5.663,4.881
26.835,34.945,26.827,26.82,26.725,26.024,19.467,15.835,13.763,11.393,8.794,7.282,6.168,5.682,4.88
27.453,34.859,27.43,27.412,27.215,25.844,19.15,15.862,13.758,11.426,8.88,7.375,6.24,5.769,4.949
28.096,34.73,28.066,28.036,27.631,25.612,19.291,15.876,13.811,11.455,8.952,7.468,6.345,5.862,5.014
28.96,34.283,28.889,28.816,27.924,25.925,20.239,15.862,13.867,11.559,8.929,7.384,6.278,5.771,4.951
28.929,34.182,28.869,28.806,28.085,25.994,20.055,15.839,13.808,11.41,8.753,7.204,6.094,5.629,4.886
29.282,34.175,29.214,29.136,27.866,24.764,19.206,15.817,13.501,11.224,8.617,7.107,6.014,5.576,4.828
29.201,34.234,29.156,29.098,27.874,24.766,18.778,15.811,13.403,11.153,8.582,7.095,6.01,5.57,4.836
28.559,34.398,28.542,28.525,27.939,25.437,18.61,15.823,13.394,11.116,8.549,7.094,6.029,5.576,4.836
27.631,34.637,27.624,27.62,27.389,25.447,18.848,15.838,13.651,11.232,8.626,7.17,6.103,5.644,4.864
26.813,34.84,26.806,26.801,26.694,25.62,19.047,15.848,13.703,11.348,8.646,7.163,6.085,5.634,4.857
26.569,34.924,26.564,26.559,26.491,25.885,19.331,15.847,13.73,11.369,8.731,7.236,6.132,5.655,4.868
26.864,34.919,26.855,26.848,26.734,25.947,19.355,15.833,13.702,11.377,8.818,7.302,6.179,5.68,4.864
27.508,34.836,27.485,27.466,27.264,25.801,19.113,15.809,13.707,11.413,8.891,7.385,6.244,5.77,4.942
28.125,34.704,28.097,28.07,27.673,25.674,19.4,15.784,13.81,11.471,8.972,7.476,6.349,5.861,5.009
28.952,34.238,28.879,28.803,27.966,26.096,20.431,15.727,13.873,11.575,8.936,7.38,6.267,5.759,4.936
28.927,34.15,28.861,28.791,28.049,25.987,20.115,15.687,13.801,11.407,8.752,7.192,6.077,5.609,4.87
29.251,34.159,29.183,29.105,27.838,25.418,19.207,15.633,13.507,11.235,8.628,7.101,5.997,5.556,4.81
29.17,34.219,29.128,29.067,27.866,24.714,18.781,15.584,13.399,11.169,8.595,7.092,5.993,5.55,4.817
28.531,34.387,28.513,28.495,27.883,24.748,18.629,15.554,13.412,11.128,8.558,7.085,6.011,5.557,4.816
27.621,34.637,27.615,27.61,27.383,25.419,18.845,15.537,13.659,11.244,8.639,7.167,6.09,5.626,4.846
26.806,34.826,26.799,26.793,26.671,25.511,18.959,15.521,13.666,11.339,8.661,7.167,6.078,5.621,4.847
26.589,34.909,26.584,26.579,26.502,25.785,19.186,15.52,13.66,11.355,8.756,7.259,6.139,5.65,4.857
26.906,34.894,26.896,26.888,26.759,25.886,19.256,15.539,13.642,11.363,8.842,7.325,6.193,5.684,4.856
27.568,34.815,27.546,27.527,27.326,25.795,19.147,15.569,13.673,11.404,8.897,7.393,6.25,5.772,4.936
28.159,34.68,28.133,28.108,27.714,25.786,19.589,15.609,13.824,11.49,8.983,7.476,6.344,5.85,4.999
28.938,34.202,28.861,28.781,27.984,26.21,20.58,15.702,13.871,11.573,8.94,7.377,6.258,5.748,4.922
28.924,34.128,28.851,28.772,27.99,25.95,20.139,15.737,13.784,11.399,8.761,7.194,6.074,5.601,4.86
29.224,34.149,29.155,29.076,27.817,25.406,19.227,15.768,13.507,11.239,8.647,7.111,5.996,5.548,4.798
29.137,34.207,29.098,29.036,27.856,24.749,18.784,15.771,13.392,11.182,8.61,7.095,5.98,5.53,4.798
28.498,34.377,28.48,28.46,27.818,24.66,18.634,15.762,13.42,11.142,8.57,7.082,5.997,5.541,4.799
27.603,34.635,27.597,27.593,27.365,25.35,18.818,15.765,13.652,11.251,8.654,7.169,6.082,5.612,4.831
26.802,34.813,26.795,26.788,26.653,25.386,18.876,15.782,13.626,11.325,8.679,7.178,6.077,5.613,4.84
26.618,34.9,26.613,26.608,26.523,25.705,19.048,15.798,13.594,11.339,8.782,7.285,6.15,5.65,4.853
26.959,34.871,26.949,26.941,26.808,25.859,19.182,15.791,13.596,11.352,8.861,7.345,6.206,5.69,4.855
27.631,34.796,27.61,27.592,27.397,25.843,19.265,15.117,13.663,11.404,8.901,7.4,6.255,5.772,4.929
28.193,34.656,28.169,28.145,27.75,25.902,19.838,15.174,13.841,11.505,8.989,7.472,6.334,5.834,4.986
28.918,34.177,28.837,28.754,27.979,26.267,20.685,15.343,13.854,11.557,8.94,7.375,6.25,5.737,4.909
28.92,34.113,28.841,28.752,27.928,25.919,20.165,15.45,13.765,11.388,8.771,7.204,6.079,5.602,4.854
29.199,34.143,29.128,29.048,27.821,25.42,19.278,15.569,13.502,11.237,8.668,7.129,6.006,5.548,4.793
29.104,34.199,29.067,29.003,27.858,24.788,18.796,15.693,13.384,11.19,8.625,7.104,5.972,5.514,4.783
28.461,34.369,28.443,28.422,27.75,24.609,18.626,15.813,13.416,11.152,8.585,7.088,5.992,5.532,4.788
27.581,34.632,27.575,27.571,27.337,25.944,18.788,15.917,13.634,11.253,8.673,7.18,6.079,5.603,4.822
26.807,34.8,26.799,26.793,26.65,26.017,18.818,16.005,13.584,11.303,8.697,7.194,6.079,5.607,4.834
26.658,34.893,26.653,26.649,26.558,25.267,18.953,16.081,13.54,11.321,8.802,7.308,6.16,5.651,4.851
27.021,34.848,27.01,27.002,26.879,25.283,19.157,16.149,13.571,11.343,8.87,7.36,6.211,5.69,4.855
27.696,34.777,27.677,27.66,27.476,25.666,19.478,16.204,13.678,11.411,8.908,7.407,6.257,5.767,4.921
28.222,34.632,28.198,28.176,27.783,25.874,20.138,16.245,13.857,11.513,8.988,7.467,6.321,5.815,4.971
28.895,34.16,28.809,28.722,27.961,26.291,20.766,16.28,13.832,11.532,8.935,7.37,6.242,5.726,4.898
28.915,34.105,28.829,28.731,27.873,25.899,20.207,16.278,13.745,11.372,8.777,7.214,6.086,5.605,4.85
29.176,34.139,29.103,29.02,27.835,25.442,19.338,16.276,13.493,11.231,8.687,7.152,6.02,5.554,4.792
29.07,34.193,29.033,28.969,27.851,24.829,18.801,16.277,13.371,11.194,8.638,7.12,5.972,5.505,4.772
28.422,34.36,28.404,28.381,27.674,24.536,18.59,16.273,13.392,11.156,8.602,7.101,5.994,5.528,4.783
27.562,34.626,27.557,27.554,27.306,25.167,18.751,16.263,13.6,11.249,8.694,7.197,6.08,5.598,4.818
26.827,34.791,26.82,26.813,26.666,25.209,18.771,16.25,13.543,11.279,8.716,7.213,6.085,5.604,4.831
26.712,34.883,26.708,26.704,26.617,25.675,18.922,16.234,13.509,11.304,8.816,7.326,6.168,5.651,4.851
27.087,34.824,27.076,27.067,26.958,25.913,19.193,16.216,13.566,11.336,8.874,7.369,6.21,5.686,4.854
27.759,34.756,27.742,27.727,27.555,26.093,19.76,16.195,13.708,11.417,8.916,7.415,6.26,5.761,4.915
28.246,34.606,28.224,28.202,27.826,26.16,20.475,16.168,13.871,11.512,8.983,7.462,6.309,5.795,4.956
28.872,34.15,28.782,28.691,27.943,26.304,20.831,16.1,13.811,11.501,8.924,7.362,6.232,5.714,4.889
28.905,34.103,28.814,28.707,27.826,25.879,20.238,16.05,13.719,11.351,8.779,7.223,6.091,5.605,4.845
29.151,34.138,29.077,28.992,27.854,25.475,19.398,16.009,13.483,11.222,8.703,7.174,6.037,5.562,4.793
29.034,34.19,28.997,28.931,27.827,24.848,18.796,15.993,13.357,11.192,8.649,7.139,5.982,5.505,4.767
28.385,34.349,28.365,28.341,27.593,24.437,18.525,16.004,13.355,11.154,8.62,7.121,6.004,5.531,4.783
27.552,34.62,27.547,27.544,27.28,26.332,18.712,16.037,13.554,11.242,8.715,7.216,6.086,5.596,4.818
26.867,34.786,26.86,26.854,26.699,26.076,18.736,16.081,13.505,11.256,8.736,7.234,6.095,5.606,4.831
26.78,34.869,26.777,26.773,26.694,25.058,18.965,16.128,13.497,11.291,8.825,7.34,6.173,5.651,4.851
27.156,34.8,27.145,27.136,27.042,25.16,19.295,16.15,13.577,11.332,8.877,7.374,6.207,5.681,4.854
27.813,34.734,27.797,27.784,27.622,25.717,20.076,16.158,13.738,11.42,8.925,7.422,6.262,5.755,4.909
28.265,34.577,28.243,28.222,27.877,25.984,20.832,16.174,13.893,11.508,8.978,7.456,6.295,5.773,4.94
28.848,34.144,28.753,28.658,27.919,26.304,20.865,16.21,13.789,11.466,8.907,7.351,6.219,5.7,4.882
28.891,34.103,28.796,28.682,27.784,25.85,20.243,16.218,13.685,11.324,8.777,7.228,6.092,5.602,4.839
29.123,34.138,29.049,28.963,27.873,25.518,19.448,16.201,13.472,11.212,8.713,7.191,6.051,5.567,4.793
28.994,34.188,28.959,28.889,27.781,24.84,18.79,16.165,13.341,11.186,8.655,7.153,5.992,5.506,4.763
28.352,34.336,28.331,28.304,27.519,24.32,18.444,16.121,13.309,11.149,8.639,7.144,6.019,5.539,4.787
27.551,34.614,27.547,27.543,27.261,24.952,18.684,16.079,13.504,11.234,8.738,7.237,6.096,5.596,4.82
26.924,34.786,26.917,26.912,26.747,25.145,18.723,16.027,13.47,11.238,8.754,7.255,6.108,5.611,4.833
26.857,34.854,26.855,26.85,26.78,25.787,19.06,15.254,13.49,11.279,8.834,7.351,6.178,5.652,4.851
27.227,34.776,27.217,27.208,27.126,26.099,19.459,15.321,13.606,11.332,8.881,7.377,6.203,5.675,4.854
27.859,34.709,27.844,27.831,27.679,26.415,20.416,15.395,13.773,11.425,8.936,7.426,6.263,5.746,4.903
28.275,34.546,28.254,28.233,27.926,26.524,21.197,15.481,13.93,11.508,8.974,7.451,6.278,5.748,4.923
28.819,34.14,28.723,28.627,27.888,26.295,20.89,15.691,13.766,11.43,8.887,7.338,6.2,5.681,4.872
28.873,34.105,28.778,28.662,27.749,25.55,20.232,15.806,13.649,11.294,8.771,7.23,6.088,5.595,4.83
29.092,34.139,29.02,28.933,27.881,24.802,19.48,15.925,13.459,11.201,8.716,7.201,6.058,5.568,4.789
28.957,34.187,28.923,28.85,27.713,24.203,18.783,16.045,13.317,11.174,8.657,7.164,6.001,5.507,4.761
28.327,34.325,28.304,28.275,27.46,25.821,18.373,16.168,13.259,11.138,8.658,7.168,6.036,5.548,4.792
27.559,34.607,27.556,27.552,27.252,24.849,18.67,16.295,13.456,11.226,8.757,7.257,6.108,5.598,4.823
26.991,34.785,26.984,26.979,26.806,25.163,18.728,16.422,13.435,11.227,8.769,7.272,6.121,5.615,4.834
26.935,34.837,26.934,26.93,26.867,25.871,19.178,16.545,13.481,11.27,8.842,7.361,6.183,5.652,4.852
27.3,34.755,27.292,27.284,27.212,26.241,19.659,16.663,13.642,11.337,8.89,7.381,6.202,5.671,4.854
27.895,34.682,27.88,27.867,27.725,26.589,20.778,16.753,13.82,11.436,8.953,7.43,6.261,5.736,4.895
28.273,34.512,28.253,28.233,27.959,26.712,21.551,16.807,13.982,11.513,8.973,7.443,6.257,5.719,4.903
28.783,34.138,28.692,28.6,27.862,26.286,20.912,16.857,13.743,11.395,8.864,7.322,6.176,5.655,4.858
28.853,34.107,28.763,28.652,27.734,25.801,20.225,16.859,13.614,11.267,8.762,7.229,6.078,5.581,4.818
29.059,34.138,28.989,28.907,27.876,25.555,19.494,16.848,13.442,11.187,8.713,7.203,6.057,5.561,4.781
28.923,34.187,28.889,28.813,27.625,24.724,18.764,16.832,13.281,11.158,8.659,7.173,6.007,5.506,4.759
28.315,34.316,28.289,28.258,27.417,24.096,18.324,16.818,13.209,11.123,8.676,7.191,6.047,5.554,4.796
27.573,34.598,27.569,27.566,27.254,26.378,18.676,16.806,13.411,11.218,8.772,7.276,6.12,5.601,4.826
27.061,34.78,27.055,27.049,26.872,24.756,18.751,16.791,13.399,11.221,8.782,7.287,6.132,5.618,4.835
27.012,34.82,27.01,27.007,26.95,25.201,19.3,16.766,13.465,11.264,8.851,7.367,6.185,5.65,4.85
27.372,34.733,27.365,27.358,27.294,25.964,19.878,16.729,13.68,11.35,8.906,7.387,6.203,5.67,4.853
27.916,34.651,27.902,27.889,27.751,26.752,21.147,16.684,13.873,11.453,8.974,7.433,6.256,5.722,4.885
28.259,34.479,28.24,28.22,27.968,26.863,21.88,16.641,14.046,11.524,8.974,7.435,6.232,5.688,4.882
28.742,34.135,28.663,28.58,27.848,26.29,20.951,16.539,13.725,11.363,8.841,7.306,6.147,5.623,4.84
28.832,34.111,28.75,28.652,27.737,25.79,20.223,16.492,13.586,11.246,8.751,7.225,6.064,5.561,4.803
29.026,34.137,28.96,28.883,27.857,25.525,19.484,16.5,13.411,11.169,8.705,7.198,6.047,5.547,4.769
28.891,34.185,28.859,28.786,27.527,24.61,18.731,16.568,13.236,11.139,8.662,7.182,6.009,5.504,4.756
28.313,34.309,28.284,28.251,27.389,24.009,18.296,16.64,13.156,11.108,8.694,7.211,6.053,5.554,4.797
27.593,34.586,27.59,27.587,27.277,24.718,18.718,16.695,13.375,11.214,8.784,7.293,6.128,5.602,4.828
27.131,34.768,27.125,27.119,26.938,25.259,18.803,16.723,13.362,11.22,8.794,7.298,6.139,5.618,4.835
27.09,34.8,27.088,27.084,27.032,26.07,19.426,16.75,13.446,11.262,8.861,7.369,6.182,5.644,4.845
27.443,34.711,27.437,27.43,27.37,26.495,20.11,16.784,13.715,11.366,8.928,7.397,6.205,5.671,4.851
27.921,34.616,27.906,27.894,27.755,26.88,21.499,16.821,13.928,11.471,8.998,7.435,6.247,5.705,4.873
28.234,34.448,28.215,28.196,27.954,26.965,22.179,16.845,14.117,11.535,8.975,7.423,6.205,5.656,4.86
28.704,34.132,28.637,28.565,27.839,26.306,21.01,16.778,13.716,11.336,8.821,7.29,6.116,5.589,4.818
28.814,34.114,28.742,28.656,27.745,25.78,20.225,16.7,13.568,11.231,8.741,7.221,6.048,5.54,4.786
28.994,34.134,28.932,28.861,27.828,25.463,19.452,16.616,13.367,11.147,8.695,7.191,6.03,5.527,4.754
28.864,34.18,28.834,28.769,27.424,24.469,18.685,16.554,13.184,11.119,8.667,7.19,6.008,5.5,4.754
28.318,34.305,28.285,28.252,27.374,23.942,18.284,15.69,13.1,11.096,8.713,7.228,6.054,5.551,4.797
27.622,34.573,27.62,27.618,27.321,27.026,18.789,15.789,13.344,11.217,8.797,7.307,6.131,5.601,4.828
27.199,34.748,27.193,27.186,27.005,24.756,18.89,15.878,13.329,11.222,8.806,7.305,6.139,5.613,4.833
27.171,34.778,27.169,27.166,27.117,25.338,19.559,15.957,13.423,11.264,8.869,7.367,6.174,5.634,4.836
27.509,34.688,27.503,27.497,27.44,26.193,20.361,16.035,13.748,11.386,8.954,7.409,6.207,5.671,4.847
27.907,34.578,27.893,27.881,27.735,26.603,21.826,16.108,13.984,11.487,9.018,7.435,6.231,5.682,4.857
28.201,34.421,28.183,28.164,27.92,26.967,22.444,16.191,14.185,11.542,8.974,7.408,6.175,5.624,4.838
28.67,34.131,28.614,28.551,27.836,26.331,21.09,16.367,13.722,11.316,8.808,7.277,6.087,5.556,4.793
28.801,34.115,28.739,28.666,27.758,25.776,20.234,16.469,13.56,11.222,8.736,7.218,6.035,5.52,4.77
28.966,34.129,28.908,28.845,27.797,25.387,19.408,16.586,13.315,11.125,8.687,7.183,6.012,5.505,4.741
28.843,34.171,28.814,28.757,27.326,24.317,18.633,16.716,13.128,11.1,8.674,7.196,6.003,5.493,4.752
28.328,34.302,28.292,28.258,27.362,23.9,18.285,16.859,13.049,11.087,8.732,7.242,6.055,5.545,4.795
27.66,34.56,27.659,27.657,27.381,24.868,18.881,16.998,13.315,11.225,8.81,7.317,6.129,5.595,4.825
27.266,34.725,27.26,27.253,27.074,25.439,18.996,17.104,13.298,11.225,8.818,7.31,6.134,5.605,4.828
27.255,34.751,27.252,27.249,27.201,26.325,19.694,17.181,13.396,11.266,8.877,7.362,6.161,5.621,4.825
27.567,34.662,27.562,27.556,27.5,26.711,20.644,17.235,13.786,11.406,8.982,7.423,6.206,5.667,4.84
27.877,34.536,27.864,27.852,27.697,27.022,22.144,17.273,14.045,11.497,9.031,7.431,6.209,5.654,4.839
28.161,34.396,28.144,28.126,27.871,27.064,22.681,17.305,14.244,11.543,8.971,7.39,6.143,5.591,4.816
28.642,34.131,28.592,28.535,27.849,25.778,21.197,17.342,13.745,11.303,8.799,7.265,6.06,5.524,4.769
28.796,34.114,28.743,28.68,27.778,25.3,20.246,17.354,13.551,11.215,8.73,7.211,6.02,5.5,4.753
28.946,34.122,28.893,28.836,27.762,24.179,19.357,17.368,13.262,11.107,8.683,7.175,5.994,5.484,4.73
28.827,34.159,28.8,28.749,27.245,25.047,18.587,17.371,13.073,11.084,8.681,7.201,5.997,5.486,4.75
28.347,34.299,28.309,28.273,27.367,23.907,18.312,17.345,13.006,11.082,8.749,7.252,6.054,5.537,4.79
27.71,34.55,27.71,27.709,27.458,26.368,18.989,17.278,13.288,11.232,8.821,7.323,6.119,5.584,4.818
27.337,34.699,27.331,27.325,27.151,25.584,19.119,17.168,13.271,11.223,8.831,7.315,6.124,5.593,4.82
27.337,34.722,27.334,27.331,27.283,26.456,19.838,17.078,13.371,11.267,8.884,7.356,6.144,5.603,4.812
